time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
62.590,8.000,15.020,-7.020,14676.558,0.000,-3510.000,-7.020,18193.578,0.000,240549.0,0.500,0.99,0.00
62.600,8.000,15.030,-7.030,14117.159,0.000,-3515.000,-7.030,17639.189,0.000,240549.0,0.500,0.99,0.00
62.610,8.000,15.030,-7.030,14582.009,0.000,-3515.000,-7.030,18104.039,0.000,240549.1,0.500,0.99,0.00
62.620,8.000,15.030,-7.030,14546.859,0.000,-3515.000,-7.030,18068.889,0.000,240549.1,0.500,0.99,0.00
62.630,8.000,15.030,-7.030,14511.709,0.000,-3515.000,-7.030,18033.739,0.000,240549.1,0.500,0.99,0.00
62.640,8.000,15.040,-7.040,13952.261,0.000,-3520.000,-7.040,17479.301,0.000,240549.1,0.500,0.99,0.00
62.650,8.000,15.040,-7.040,14417.061,0.000,-3520.000,-7.040,17944.101,0.000,240549.1,0.500,0.99,0.00
62.660,8.000,15.040,-7.040,14381.861,0.000,-3520.000,-7.040,17908.901,0.000,240549.1,0.500,0.99,0.00
62.670,8.000,15.050,-7.050,13822.363,0.000,-3525.000,-7.050,17354.413,0.000,240549.2,0.500,0.99,0.00
62.680,8.000,15.050,-7.050,14287.113,0.000,-3525.000,-7.050,17819.163,0.000,240549.2,0.500,0.99,0.00
62.690,8.000,15.050,-7.050,14251.863,0.000,-3525.000,-7.050,17783.913,0.000,240549.2,0.500,0.99,0.00
62.700,8.000,15.050,-7.050,14216.613,0.000,-3525.000,-7.050,17748.663,0.000,240549.2,0.500,0.99,0.00
62.710,8.000,15.060,-7.060,13657.066,0.000,-3530.000,-7.060,17194.126,0.000,240549.3,0.500,0.99,0.00
62.720,8.000,15.060,-7.060,14121.766,0.000,-3530.000,-7.060,17658.826,0.000,240549.3,0.500,0.99,0.00
62.730,8.000,15.060,-7.060,14086.466,0.000,-3530.000,-7.060,17623.526,0.000,240549.3,0.500,0.99,0.00
62.740,8.000,15.060,-7.060,14051.166,0.000,-3530.000,-7.060,17588.226,0.000,240549.3,0.500,0.99,0.00
62.750,8.000,15.060,-7.060,14015.866,0.000,-3530.000,-7.060,17552.926,0.000,240549.3,0.500,0.99,0.00
62.760,8.000,15.060,-7.060,13980.566,0.000,-3530.000,-7.060,17517.626,0.000,240549.3,0.500,0.99,0.00
62.770,8.000,15.070,-7.070,13420.969,0.000,-3535.000,-7.070,16963.039,0.000,240549.4,0.500,0.99,0.00
62.780,8.000,15.070,-7.070,13885.619,0.000,-3535.000,-7.070,17427.689,0.000,240549.4,0.500,0.99,0.00
62.790,8.000,15.070,-7.070,13850.269,0.000,-3535.000,-7.070,17392.339,0.000,240549.4,0.500,0.99,0.00
62.800,8.000,15.070,-7.070,13814.919,0.000,-3535.000,-7.070,17356.989,0.000,240549.4,0.500,0.99,0.00
62.810,8.000,15.080,-7.080,13255.273,0.000,-3540.000,-7.080,16802.353,0.000,240549.5,0.500,0.99,0.00
62.820,8.000,15.080,-7.080,13719.873,0.000,-3540.000,-7.080,17266.953,0.000,240549.5,0.500,0.99,0.00
62.830,8.000,15.080,-7.080,13684.473,0.000,-3540.000,-7.080,17231.553,0.000,240549.5,0.500,0.99,0.00
62.840,8.000,15.090,-7.090,13124.777,0.000,-3545.000,-7.090,16676.867,0.000,240549.5,0.500,0.99,0.00
62.850,8.000,15.090,-7.090,13589.327,0.000,-3545.000,-7.090,17141.417,0.000,240549.6,0.500,0.99,0.00
62.860,8.000,15.090,-7.090,13553.877,0.000,-3545.000,-7.090,17105.967,0.000,240549.6,0.500,0.99,0.00
62.870,8.000,15.090,-7.090,13518.427,0.000,-3545.000,-7.090,17070.517,0.000,240549.6,0.500,0.99,0.00
62.880,8.000,15.090,-7.090,13482.977,0.000,-3545.000,-7.090,17035.067,0.000,240549.6,0.500,0.99,0.00
62.890,8.000,15.100,-7.100,12923.232,0.000,-3550.000,-7.100,16480.332,0.000,240549.6,0.500,0.99,0.00
62.900,8.000,15.100,-7.100,13387.732,0.000,-3550.000,-7.100,16944.832,0.000,240549.7,0.500,0.99,0.00
62.910,8.000,15.100,-7.100,13352.232,0.000,-3550.000,-7.100,16909.332,0.000,240549.7,0.500,0.99,0.00
62.920,8.000,15.110,-7.110,12792.437,0.000,-3555.000,-7.110,16354.547,0.000,240549.7,0.500,0.99,0.00
62.930,8.000,15.110,-7.110,13256.887,0.000,-3555.000,-7.110,16818.997,0.000,240549.7,0.500,0.99,0.00
62.940,8.000,15.110,-7.110,13221.337,0.000,-3555.000,-7.110,16783.447,0.000,240549.7,0.500,0.99,0.00
62.950,8.000,15.110,-7.110,13185.787,0.000,-3555.000,-7.110,16747.897,0.000,240549.7,0.500,0.99,0.00
62.960,8.000,15.110,-7.110,13150.237,0.000,-3555.000,-7.110,16712.347,0.000,240549.7,0.500,0.99,0.00
62.970,8.000,15.120,-7.120,12590.393,0.000,-3560.000,-7.120,16157.513,0.000,240549.8,0.500,0.99,0.00
62.980,8.000,15.120,-7.120,13054.793,0.000,-3560.000,-7.120,16621.913,0.000,240549.8,0.500,0.99,0.00
62.990,8.000,15.120,-7.120,13019.193,0.000,-3560.000,-7.120,16586.313,0.000,240549.8,0.500,0.99,0.00
63.000,8.000,15.120,-7.120,12983.593,0.000,-3560.000,-7.120,16550.713,0.000,240549.8,0.500,0.99,0.00
63.010,8.000,15.130,-7.130,12423.699,0.000,-3565.000,-7.130,15995.829,0.000,240549.9,0.500,0.99,0.00
63.020,8.000,15.130,-7.130,12888.049,0.000,-3565.000,-7.130,16460.179,0.000,240549.9,0.500,0.99,0.00
63.030,8.000,15.130,-7.130,12852.399,0.000,-3565.000,-7.130,16424.529,0.000,240549.9,0.500,0.99,0.00
63.040,8.000,15.130,-7.130,12816.749,0.000,-3565.000,-7.130,16388.879,0.000,240549.9,0.500,0.99,0.00
63.050,8.000,15.130,-7.130,12781.099,0.000,-3565.000,-7.130,16353.229,0.000,240549.9,0.500,0.99,0.00
63.060,8.000,15.140,-7.140,12221.156,0.000,-3570.000,-7.140,15798.296,0.000,240549.9,0.500,0.99,0.00
63.070,8.000,15.140,-7.140,12685.456,0.000,-3570.000,-7.140,16262.596,0.000,240550.0,0.500,0.99,0.00
63.080,8.000,15.140,-7.140,12649.756,0.000,-3570.000,-7.140,16226.896,0.000,240550.0,0.500,0.99,0.00
63.090,8.000,15.140,-7.140,12614.056,0.000,-3570.000,-7.140,16191.196,0.000,240550.0,0.500,0.99,0.00
63.100,8.000,15.150,-7.150,12054.063,0.000,-3575.000,-7.150,15636.213,0.000,240550.0,0.500,0.99,0.00
63.110,8.000,15.150,-7.150,12518.313,0.000,-3575.000,-7.150,16100.463,0.000,240550.1,0.500,0.99,0.00
63.120,8.000,15.150,-7.150,12482.563,0.000,-3575.000,-7.150,16064.713,0.000,240550.1,0.500,0.99,0.00
63.130,8.000,15.160,-7.160,11922.521,0.000,-3580.000,-7.160,15509.681,0.000,240550.1,0.500,0.99,0.00
63.140,8.000,15.160,-7.160,12386.721,0.000,-3580.000,-7.160,15973.881,0.000,240550.1,0.500,0.99,0.00
63.150,8.000,15.160,-7.160,12350.921,0.000,-3580.000,-7.160,15938.081,0.000,240550.1,0.500,0.99,0.00
63.160,8.000,15.160,-7.160,12315.121,0.000,-3580.000,-7.160,15902.281,0.000,240550.1,0.500,0.99,0.00
63.170,8.000,15.160,-7.160,12279.321,0.000,-3580.000,-7.160,15866.481,0.000,240550.1,0.500,0.99,0.00
63.180,8.000,15.170,-7.170,11719.229,0.000,-3585.000,-7.170,15311.399,0.000,240550.2,0.500,0.99,0.00
63.190,8.000,15.170,-7.170,12183.379,0.000,-3585.000,-7.170,15775.549,0.000,240550.2,0.500,0.99,0.00
63.200,8.000,15.170,-7.170,12147.529,0.000,-3585.000,-7.170,15739.699,0.000,240550.2,0.500,0.99,0.00
63.210,8.000,15.170,-7.170,12111.679,0.000,-3585.000,-7.170,15703.849,0.000,240550.2,0.500,0.99,0.00
63.220,8.000,15.180,-7.180,11551.538,0.000,-3590.000,-7.180,15148.718,0.000,240550.2,0.500,0.99,0.00
63.230,8.000,15.180,-7.180,12015.638,0.000,-3590.000,-7.180,15612.818,0.000,240550.3,0.500,0.99,0.00
63.240,8.000,15.180,-7.180,11979.738,0.000,-3590.000,-7.180,15576.918,0.000,240550.3,0.500,0.99,0.00
63.250,8.000,15.180,-7.180,11943.838,0.000,-3590.000,-7.180,15541.018,0.000,240550.3,0.500,0.99,0.00
63.260,8.000,15.180,-7.180,11907.938,0.000,-3590.000,-7.180,15505.118,0.000,240550.3,0.500,0.99,0.00
63.270,8.000,15.190,-7.190,11347.747,0.000,-3595.000,-7.190,14949.937,0.000,240550.3,0.500,0.99,0.00
63.280,8.000,15.190,-7.190,11811.797,0.000,-3595.000,-7.190,15413.987,0.000,240550.4,0.500,0.99,0.00
63.290,8.000,15.190,-7.190,11775.847,0.000,-3595.000,-7.190,15378.037,0.000,240550.4,0.500,0.99,0.00
63.300,8.000,15.190,-7.190,11739.897,0.000,-3595.000,-7.190,15342.087,0.000,240550.4,0.500,0.99,0.00
63.310,8.000,15.200,-7.200,11179.657,0.000,-3600.000,-7.200,14786.857,0.000,240550.4,0.500,0.99,0.00
63.320,8.000,15.200,-7.200,11643.657,0.000,-3600.000,-7.200,15250.857,0.000,240550.4,0.500,0.99,0.00
63.330,8.000,15.200,-7.200,11607.657,0.000,-3600.000,-7.200,15214.857,0.000,240550.4,0.500,0.99,0.00
63.340,8.000,15.210,-7.210,11047.367,0.000,-3605.000,-7.210,14659.577,0.000,240550.5,0.500,0.99,0.00
63.350,8.000,15.210,-7.210,11511.317,0.000,-3605.000,-7.210,15123.527,0.000,240550.5,0.500,0.99,0.00
63.360,8.000,15.210,-7.210,11475.267,0.000,-3605.000,-7.210,15087.477,0.000,240550.5,0.500,0.99,0.00
63.370,8.000,15.210,-7.210,11439.217,0.000,-3605.000,-7.210,15051.427,0.000,240550.5,0.500,0.99,0.00
63.380,8.000,15.210,-7.210,11403.167,0.000,-3605.000,-7.210,15015.377,0.000,240550.5,0.500,0.99,0.00
63.390,8.000,15.220,-7.220,10842.828,0.000,-3610.000,-7.220,14460.048,0.000,240550.5,0.500,0.99,0.00
63.400,8.000,15.220,-7.220,11306.728,0.000,-3610.000,-7.220,14923.948,0.000,240550.6,0.500,0.99,0.00
63.410,8.000,15.220,-7.220,11270.628,0.000,-3610.000,-7.220,14887.848,0.000,240550.6,0.500,0.99,0.00
63.420,8.000,15.220,-7.220,11234.528,0.000,-3610.000,-7.220,14851.748,0.000,240550.6,0.500,0.99,0.00
63.430,8.000,15.220,-7.220,11198.428,0.000,-3610.000,-7.220,14815.648,0.000,240550.6,0.500,0.99,0.00
63.440,8.000,15.230,-7.230,10638.039,0.000,-3615.000,-7.230,14260.269,0.000,240550.6,0.500,0.99,0.00
63.450,8.000,15.230,-7.230,11101.889,0.000,-3615.000,-7.230,14724.119,0.000,240550.6,0.500,0.99,0.00
63.460,8.000,15.230,-7.230,11065.739,0.000,-3615.000,-7.230,14687.969,0.000,240550.6,0.500,0.99,0.00
63.470,8.000,15.240,-7.240,10505.301,0.000,-3620.000,-7.240,14132.541,0.000,240550.7,0.500,0.99,0.00
63.480,8.000,15.240,-7.240,10969.101,0.000,-3620.000,-7.240,14596.341,0.000,240550.7,0.500,0.99,0.00
63.490,8.000,15.240,-7.240,10932.901,0.000,-3620.000,-7.240,14560.141,0.000,240550.7,0.500,0.99,0.00
63.500,8.000,15.240,-7.240,10896.701,0.000,-3620.000,-7.240,14523.941,0.000,240550.7,0.500,0.99,0.00
63.510,8.000,15.240,-7.240,10860.501,0.000,-3620.000,-7.240,14487.741,0.000,240550.7,0.500,0.99,0.00
63.520,8.000,15.250,-7.250,10300.013,0.000,-3625.000,-7.250,13932.263,0.000,240550.7,0.500,0.99,0.00
63.530,8.000,15.250,-7.250,10763.763,0.000,-3625.000,-7.250,14396.013,0.000,240550.8,0.500,0.99,0.00
63.540,8.000,15.250,-7.250,10727.513,0.000,-3625.000,-7.250,14359.763,0.000,240550.8,0.500,0.99,0.00
63.550,8.000,15.260,-7.260,10166.976,0.000,-3630.000,-7.260,13804.236,0.000,240550.8,0.500,0.99,0.00
63.560,8.000,15.260,-7.260,10630.676,0.000,-3630.000,-7.260,14267.936,0.000,240550.8,0.500,0.99,0.00
63.570,8.000,15.260,-7.260,10594.376,0.000,-3630.000,-7.260,14231.636,0.000,240550.8,0.500,0.99,0.00
63.580,8.000,15.260,-7.260,10558.076,0.000,-3630.000,-7.260,14195.336,0.000,240550.8,0.500,0.99,0.00
63.590,8.000,15.270,-7.270,9997.489,0.000,-3635.000,-7.270,13639.759,0.000,240550.9,0.500,0.99,0.00
63.600,8.000,15.270,-7.270,10461.139,0.000,-3635.000,-7.270,14103.409,0.000,240550.9,0.500,0.99,0.00
63.610,8.000,15.270,-7.270,10424.789,0.000,-3635.000,-7.270,14067.059,0.000,240550.9,0.500,0.99,0.00
63.620,8.000,15.270,-7.270,10388.439,0.000,-3635.000,-7.270,14030.709,0.000,240550.9,0.500,0.99,0.00
63.630,8.000,15.270,-7.270,10352.089,0.000,-3635.000,-7.270,13994.359,0.000,240550.9,0.500,0.99,0.00
63.640,8.000,15.280,-7.280,9791.453,0.000,-3640.000,-7.280,13438.733,0.000,240550.9,0.500,0.99,0.00
63.650,8.000,15.280,-7.280,10255.053,0.000,-3640.000,-7.280,13902.333,0.000,240551.0,0.500,0.99,0.00
63.660,8.000,15.280,-7.280,10218.653,0.000,-3640.000,-7.280,13865.933,0.000,240551.0,0.500,0.99,0.00
63.670,8.000,15.280,-7.280,10182.253,0.000,-3640.000,-7.280,13829.533,0.000,240551.0,0.500,0.99,0.00
63.680,8.000,15.290,-7.290,9621.567,0.000,-3645.000,-7.290,13273.857,0.000,240551.0,0.500,0.99,0.00
63.690,8.000,15.290,-7.290,10085.117,0.000,-3645.000,-7.290,13737.407,0.000,240551.0,0.500,0.99,0.00
63.700,8.000,15.290,-7.290,10048.667,0.000,-3645.000,-7.290,13700.957,0.000,240551.0,0.500,0.99,0.00
63.710,8.000,15.290,-7.290,10012.217,0.000,-3645.000,-7.290,13664.507,0.000,240551.0,0.500,0.99,0.00
63.720,8.000,15.300,-7.300,9451.482,0.000,-3650.000,-7.300,13108.782,0.000,240551.1,0.500,0.99,0.00
63.730,8.000,15.300,-7.300,9914.982,0.000,-3650.000,-7.300,13572.282,0.000,240551.1,0.500,0.99,0.00
63.740,8.000,15.300,-7.300,9878.482,0.000,-3650.000,-7.300,13535.782,0.000,240551.1,0.500,0.99,0.00
63.750,8.000,15.300,-7.300,9841.982,0.000,-3650.000,-7.300,13499.282,0.000,240551.1,0.500,0.99,0.00
63.760,8.000,15.310,-7.310,9281.197,0.000,-3655.000,-7.310,12943.507,0.000,240551.1,0.500,0.99,0.00
63.770,8.000,15.310,-7.310,9744.647,0.000,-3655.000,-7.310,13406.957,0.000,240551.1,0.500,0.99,0.00
63.780,8.000,15.310,-7.310,9708.097,0.000,-3655.000,-7.310,13370.407,0.000,240551.1,0.500,0.99,0.00
63.790,8.000,15.310,-7.310,9671.547,0.000,-3655.000,-7.310,13333.857,0.000,240551.2,0.500,0.99,0.00
63.800,8.000,15.320,-7.320,9110.713,0.000,-3660.000,-7.320,12778.033,0.000,240551.2,0.500,0.99,0.00
63.810,8.000,15.320,-7.320,9574.113,0.000,-3660.000,-7.320,13241.433,0.000,240551.2,0.500,0.99,0.00
63.820,8.000,15.320,-7.320,9537.513,0.000,-3660.000,-7.320,13204.833,0.000,240551.2,0.500,0.99,0.00
63.830,8.000,15.320,-7.320,9500.913,0.000,-3660.000,-7.320,13168.233,0.000,240551.2,0.500,0.99,0.00
63.840,8.000,15.320,-7.320,9464.313,0.000,-3660.000,-7.320,13131.633,0.000,240551.2,0.500,0.99,0.00
63.850,8.000,15.320,-7.320,9427.713,0.000,-3660.000,-7.320,13095.033,0.000,240551.2,0.500,0.99,0.00
63.860,8.000,15.330,-7.330,8866.829,0.000,-3665.000,-7.330,12539.159,0.000,240551.2,0.500,0.99,0.00
63.870,8.000,15.330,-7.330,9330.179,0.000,-3665.000,-7.330,13002.509,0.000,240551.3,0.500,0.99,0.00
63.880,8.000,15.330,-7.330,9293.529,0.000,-3665.000,-7.330,12965.859,0.000,240551.3,0.500,0.99,0.00
63.890,8.000,15.340,-7.340,8732.596,0.000,-3670.000,-7.340,12409.936,0.000,240551.3,0.500,0.99,0.00
63.900,8.000,15.340,-7.340,9195.896,0.000,-3670.000,-7.340,12873.236,0.000,240551.3,0.500,0.99,0.00
63.910,8.000,15.340,-7.340,9159.196,0.000,-3670.000,-7.340,12836.536,0.000,240551.3,0.500,0.99,0.00
63.920,8.000,15.340,-7.340,9122.496,0.000,-3670.000,-7.340,12799.836,0.000,240551.3,0.500,0.99,0.00
63.930,8.000,15.340,-7.340,9085.796,0.000,-3670.000,-7.340,12763.136,0.000,240551.3,0.500,0.99,0.00
63.940,8.000,15.350,-7.350,8524.813,0.000,-3675.000,-7.350,12207.163,0.000,240551.4,0.500,0.99,0.00
63.950,8.000,15.350,-7.350,8988.063,0.000,-3675.000,-7.350,12670.413,0.000,240551.4,0.500,0.99,0.00
63.960,8.000,15.350,-7.350,8951.313,0.000,-3675.000,-7.350,12633.663,0.000,240551.4,0.500,0.99,0.00
63.970,8.000,15.350,-7.350,8914.563,0.000,-3675.000,-7.350,12596.913,0.000,240551.4,0.500,0.99,0.00
63.980,8.000,15.360,-7.360,8353.531,0.000,-3680.000,-7.360,12040.891,0.000,240551.4,0.500,0.99,0.00
63.990,8.000,15.360,-7.360,8816.731,0.000,-3680.000,-7.360,12504.091,0.000,240551.4,0.500,0.99,0.00
64.000,8.000,15.360,-7.360,8779.931,0.000,-3680.000,-7.360,12467.291,0.000,240551.4,0.500,0.99,0.00
64.010,8.000,15.370,-7.370,8218.849,0.000,-3685.000,-7.370,11911.219,0.000,240551.5,0.500,0.99,0.00
64.020,8.000,15.370,-7.370,8681.999,0.000,-3685.000,-7.370,12374.369,0.000,240551.5,0.500,0.99,0.00
64.030,8.000,15.370,-7.370,8645.149,0.000,-3685.000,-7.370,12337.519,0.000,240551.5,0.500,0.99,0.00
64.040,8.000,15.370,-7.370,8608.299,0.000,-3685.000,-7.370,12300.669,0.000,240551.5,0.500,0.99,0.00
64.050,8.000,15.370,-7.370,8571.449,0.000,-3685.000,-7.370,12263.819,0.000,240551.5,0.500,0.99,0.00
64.060,8.000,15.380,-7.380,8010.318,0.000,-3690.000,-7.380,11707.698,0.000,240551.5,0.500,0.99,0.00
64.070,8.000,15.380,-7.380,8473.418,0.000,-3690.000,-7.380,12170.798,0.000,240551.5,0.500,0.99,0.00
64.080,8.000,15.380,-7.380,8436.518,0.000,-3690.000,-7.380,12133.898,0.000,240551.5,0.500,0.99,0.00
64.090,8.000,15.380,-7.380,8399.618,0.000,-3690.000,-7.380,12096.998,0.000,240551.5,0.500,0.99,0.00
64.100,8.000,15.390,-7.390,7838.437,0.000,-3695.000,-7.390,11540.827,0.000,240551.6,0.500,0.99,0.00
64.110,8.000,15.390,-7.390,8301.487,0.000,-3695.000,-7.390,12003.877,0.000,240551.6,0.500,0.99,0.00
64.120,8.000,15.390,-7.390,8264.537,0.000,-3695.000,-7.390,11966.927,0.000,240551.6,0.500,0.99,0.00
64.130,8.000,15.390,-7.390,8227.587,0.000,-3695.000,-7.390,11929.977,0.000,240551.6,0.500,0.99,0.00
64.140,8.000,15.400,-7.400,7666.357,0.000,-3700.000,-7.400,11373.757,0.000,240551.6,0.500,0.99,0.00
64.150,8.000,15.400,-7.400,8129.357,0.000,-3700.000,-7.400,11836.757,0.000,240551.6,0.500,0.99,0.00
64.160,8.000,15.400,-7.400,8092.357,0.000,-3700.000,-7.400,11799.757,0.000,240551.6,0.500,0.99,0.00
64.170,8.000,15.400,-7.400,8055.357,0.000,-3700.000,-7.400,11762.757,0.000,240551.6,0.500,0.99,0.00
64.180,8.000,15.400,-7.400,8018.357,0.000,-3700.000,-7.400,11725.757,0.000,240551.6,0.500,0.99,0.00
64.190,8.000,15.410,-7.410,7457.077,0.000,-3705.000,-7.410,11169.487,0.000,240551.7,0.500,0.99,0.00
64.200,8.000,15.410,-7.410,7920.027,0.000,-3705.000,-7.410,11632.437,0.000,240551.7,0.500,0.99,0.00
64.210,8.000,15.410,-7.410,7882.977,0.000,-3705.000,-7.410,11595.387,0.000,240551.7,0.500,0.99,0.00
64.220,8.000,15.420,-7.420,7321.648,0.000,-3710.000,-7.420,11039.068,0.000,240551.7,0.500,0.99,0.00
64.230,8.000,15.420,-7.420,7784.548,0.000,-3710.000,-7.420,11501.968,0.000,240551.7,0.500,0.99,0.00
64.240,8.000,15.420,-7.420,7747.448,0.000,-3710.000,-7.420,11464.868,0.000,240551.7,0.500,0.99,0.00
64.250,8.000,15.420,-7.420,7710.348,0.000,-3710.000,-7.420,11427.768,0.000,240551.7,0.500,0.99,0.00
64.260,8.000,15.420,-7.420,7673.248,0.000,-3710.000,-7.420,11390.668,0.000,240551.7,0.500,0.99,0.00
64.270,8.000,15.420,-7.420,7636.148,0.000,-3710.000,-7.420,11353.568,0.000,240551.7,0.500,0.99,0.00
64.280,8.000,15.430,-7.430,7074.769,0.000,-3715.000,-7.430,10797.199,0.000,240551.8,0.500,0.99,0.00
64.290,8.000,15.430,-7.430,7537.619,0.000,-3715.000,-7.430,11260.049,0.000,240551.8,0.500,0.99,0.00
64.300,8.000,15.430,-7.430,7500.469,0.000,-3715.000,-7.430,11222.899,0.000,240551.8,0.500,0.99,0.00
64.310,8.000,15.440,-7.440,6939.041,0.000,-3720.000,-7.440,10666.481,0.000,240551.8,0.500,0.99,0.00
64.320,8.000,15.440,-7.440,7401.841,0.000,-3720.000,-7.440,11129.281,0.000,240551.8,0.500,0.99,0.00
64.330,8.000,15.440,-7.440,7364.641,0.000,-3720.000,-7.440,11092.081,0.000,240551.8,0.500,0.99,0.00
64.340,8.000,15.440,-7.440,7327.441,0.000,-3720.000,-7.440,11054.881,0.000,240551.8,0.500,0.99,0.00
64.350,8.000,15.440,-7.440,7290.241,0.000,-3720.000,-7.440,11017.681,0.000,240551.8,0.500,0.99,0.00
64.360,8.000,15.450,-7.450,6728.763,0.000,-3725.000,-7.450,10461.213,0.000,240551.9,0.500,0.99,0.00
64.370,8.000,15.450,-7.450,7191.513,0.000,-3725.000,-7.450,10923.963,0.000,240551.9,0.500,0.99,0.00
64.380,8.000,15.450,-7.450,7154.263,0.000,-3725.000,-7.450,10886.713,0.000,240551.9,0.500,0.99,0.00
64.390,8.000,15.450,-7.450,7117.013,0.000,-3725.000,-7.450,10849.463,0.000,240551.9,0.500,0.99,0.00
64.400,8.000,15.460,-7.460,6555.486,0.000,-3730.000,-7.460,10292.946,0.000,240551.9,0.500,0.99,0.00
64.410,8.000,15.460,-7.460,7018.186,0.000,-3730.000,-7.460,10755.646,0.000,240551.9,0.500,0.99,0.00
64.420,8.000,15.460,-7.460,6980.886,0.000,-3730.000,-7.460,10718.346,0.000,240551.9,0.500,0.99,0.00
64.430,8.000,15.470,-7.470,6419.309,0.000,-3735.000,-7.470,10161.779,0.000,240551.9,0.500,0.99,0.00
64.440,8.000,15.470,-7.470,6881.959,0.000,-3735.000,-7.470,10624.429,0.000,240552.0,0.500,0.99,0.00
64.450,8.000,15.470,-7.470,6844.609,0.000,-3735.000,-7.470,10587.079,0.000,240552.0,0.500,0.99,0.00
64.460,8.000,15.470,-7.470,6807.259,0.000,-3735.000,-7.470,10549.729,0.000,240552.0,0.500,0.99,0.00
64.470,8.000,15.470,-7.470,6769.909,0.000,-3735.000,-7.470,10512.379,0.000,240552.0,0.500,0.99,0.00
64.480,8.000,15.470,-7.470,6732.559,0.000,-3735.000,-7.470,10475.029,0.000,240552.0,0.500,0.99,0.00
64.490,8.000,15.480,-7.480,6170.933,0.000,-3740.000,-7.480,9918.413,0.000,240552.0,0.500,0.99,0.00
64.500,8.000,15.480,-7.480,6633.533,0.000,-3740.000,-7.480,10381.013,0.000,240552.0,0.500,0.99,0.00
64.510,8.000,15.480,-7.480,6596.133,0.000,-3740.000,-7.480,10343.613,0.000,240552.0,0.500,0.99,0.00
64.520,8.000,15.480,-7.480,6558.733,0.000,-3740.000,-7.480,10306.213,0.000,240552.0,0.500,0.99,0.00
64.530,8.000,15.490,-7.490,5997.057,0.000,-3745.000,-7.490,9749.547,0.000,240552.0,0.500,0.99,0.00
64.540,8.000,15.490,-7.490,6459.607,0.000,-3745.000,-7.490,10212.097,0.000,240552.1,0.500,0.99,0.00
64.550,8.000,15.490,-7.490,6422.157,0.000,-3745.000,-7.490,10174.647,0.000,240552.1,0.500,0.99,0.00
64.560,8.000,15.500,-7.500,5860.432,0.000,-3750.000,-7.500,9617.932,0.000,240552.1,0.500,0.99,0.00
64.570,8.000,15.500,-7.500,6322.932,0.000,-3750.000,-7.500,10080.432,0.000,240552.1,0.500,0.99,0.00
64.580,8.000,15.500,-7.500,6285.432,0.000,-3750.000,-7.500,10042.932,0.000,240552.1,0.500,0.99,0.00
64.590,8.000,15.500,-7.500,6247.932,0.000,-3750.000,-7.500,10005.432,0.000,240552.1,0.500,0.99,0.00
64.600,8.000,15.500,-7.500,6210.432,0.000,-3750.000,-7.500,9967.932,0.000,240552.1,0.500,0.99,0.00
64.610,8.000,15.510,-7.510,5648.657,0.000,-3755.000,-7.510,9411.167,0.000,240552.1,0.500,0.99,0.00
64.620,8.000,15.510,-7.510,6111.107,0.000,-3755.000,-7.510,9873.617,0.000,240552.1,0.500,0.99,0.00
64.630,8.000,15.510,-7.510,6073.557,0.000,-3755.000,-7.510,9836.067,0.000,240552.1,0.500,0.99,0.00
64.640,8.000,15.520,-7.520,5511.733,0.000,-3760.000,-7.520,9279.253,0.000,240552.1,0.500,0.99,0.00
64.650,8.000,15.520,-7.520,5974.133,0.000,-3760.000,-7.520,9741.653,0.000,240552.2,0.500,0.99,0.00
64.660,8.000,15.520,-7.520,5936.533,0.000,-3760.000,-7.520,9704.053,0.000,240552.2,0.500,0.99,0.00
64.670,8.000,15.520,-7.520,5898.933,0.000,-3760.000,-7.520,9666.453,0.000,240552.2,0.500,0.99,0.00
64.680,8.000,15.520,-7.520,5861.333,0.000,-3760.000,-7.520,9628.853,0.000,240552.2,0.500,0.99,0.00
64.690,8.000,15.530,-7.530,5299.459,0.000,-3765.000,-7.530,9071.989,0.000,240552.2,0.500,0.99,0.00
64.700,8.000,15.530,-7.530,5761.809,0.000,-3765.000,-7.530,9534.339,0.000,240552.2,0.500,0.99,0.00
64.710,8.000,15.530,-7.530,5724.159,0.000,-3765.000,-7.530,9496.689,0.000,240552.2,0.500,0.99,0.00
64.720,8.000,15.530,-7.530,5686.509,0.000,-3765.000,-7.530,9459.039,0.000,240552.2,0.500,0.99,0.00
64.730,8.000,15.540,-7.540,5124.586,0.000,-3770.000,-7.540,8902.126,0.000,240552.2,0.500,0.99,0.00
64.740,8.000,15.540,-7.540,5586.886,0.000,-3770.000,-7.540,9364.426,0.000,240552.2,0.500,0.99,0.00
64.750,8.000,15.540,-7.540,5549.186,0.000,-3770.000,-7.540,9326.726,0.000,240552.2,0.500,0.99,0.00
64.760,8.000,15.540,-7.540,5511.486,0.000,-3770.000,-7.540,9289.026,0.000,240552.2,0.500,0.99,0.00
64.770,8.000,15.540,-7.540,5473.786,0.000,-3770.000,-7.540,9251.326,0.000,240552.2,0.500,0.99,0.00
64.780,8.000,15.550,-7.550,4911.813,0.000,-3775.000,-7.550,8694.363,0.000,240552.3,0.500,0.99,0.00
